id,source_en,system,translation,language,script_fidelity,empty,labse_cosine
208,Why is my withdrawal still pending?,gemini,මගේ withdrawal එක තාමත් pending තියෙන්නේ ඇයි?,sinhala,0.5526315789473685,False,0.9352198
219,"Hey, my card was declined at an ATM in the city centre theatre. My account says the transaction is pending, though. I didn't get the money, though, so what does that mean?",gemini,"හේයි, නගර මධ්‍යයේ තියෙන theatre එකේ ATM එකකදී මගේ card එක decline වුණා. ඒත් account එකේ පෙන්වන්නේ transaction එක pending කියලා. මට සල්ලි ලැබුණෙත් නැහැ, එතකොට ඒකෙන් අදහස් කරන්නේ මොකක්ද?",sinhala,0.6912751677852349,False,0.91585946
257,"When considering currency holdings and exchanges, what fiat currencies are supported?",gemini,"මුදල් තබා ගැනීම් සහ හුවමාරු කිරීම් ගැන සලකා බලද්දී, සහය දක්වන fiat currencies මොනවද?",sinhala,0.7971014492753623,False,0.8931415
259,Can I hold money in other currencies?,gemini,මට වෙනත් currencies වලින් මුදල් තබා ගන්න පුළුවන්ද?,sinhala,0.7619047619047619,False,0.91799515
273,Can I hold money in multiple currencies?,gemini,මට currencies කිහිපයකින් මුදල් තබා ගන්න පුළුවන්ද?,sinhala,0.7619047619047619,False,0.9118802
296,I need it delivered on a certain date.,gemini,මට මේක නියමිත දිනයකට ඩිලිවර් කරගන්න ඕනේ.,sinhala,1.0,False,0.82463706
298,How long does it take to get my card? Can I choose when to receive it?,gemini,මගේ card එක ලැබෙන්න කොච්චර කාලයක් යනවද? මට ලැබෙන දිනය තෝරාගන්න පුළුවන්ද?,sinhala,0.9322033898305084,False,0.85304105
299,How long will it take for the card to arrive?,gemini,card එක එන්න කොච්චර කාලයක් යයිද?,sinhala,0.8461538461538461,False,0.9078541
304,When will the card arrive?,gemini,card එක එන්නේ කවදාද?,sinhala,0.75,False,0.8810871
306,When are cards delivered?,gemini,card ඩිලිවර් කරන්නේ කවදාද?,sinhala,0.8181818181818182,False,0.7864994
330,"Where can I find the ""auto-top"" feature?",gemini,'auto-top' feature එක හොයාගන්න තියෙන්නේ කොහෙන්ද?,sinhala,0.6410256410256411,False,0.9086056
339,How do I make sure I don't run out of money on my card while traveling?,gemini,ခရီးသွားනකොට මගේ card එකේ සල්ලි ඉවර නොවී තියාගන්නේ කොහොමද?,sinhala,0.7551020408163265,False,0.86221766
379,How can I resolve a problem where my card won't go through at all?,gemini,මගේ card එක කිසිම විදිහකින් වැඩ කරන්නේ නැති ප්‍රශ්නය විසඳා ගන්නේ කොහොමද?,sinhala,0.9322033898305084,False,0.8827126
403,How do I change LKR to USD?,gemini,LKR USD වලට මාරු කරන්නේ කොහොමද?,sinhala,0.76,False,0.9517699
418,Can I change to another currency?,gemini,මට වෙනත් currency එකකට මාරු වෙන්න පුළුවන්ද?,sinhala,0.7777777777777778,False,0.9280442
419,"I need USD not LKR, how do I change it?",gemini,"මට LKR නෙවෙයි USD ඕනේ, මම ඒක මාරු කරගන්නේ කොහොමද?",sinhala,0.8421052631578947,False,0.94345415
459,I need help with a lost card,gemini,නැතිවුණු card එකක් සම්බන්ධයෙන් මට උදව්වක් අවශ්‍යයි,sinhala,0.9069767441860465,False,0.90513897
484,How old do we have to be?,gemini,අපේ වයස කීය වෙන්න ඕනද?,sinhala,1.0,False,0.8858646
499,If my kids wanted to use your service how old would they have to be?,gemini,මගේ දරුවන්ට ඔබේ සේවය භාවිතා කරන්න ඕනේ නම් ඔවුන්ගේ වයස කීය වෙන්න ඕනද?,sinhala,1.0,False,0.9092886
534,What do I do if the bank machine won't accept my PIN attempts anymore?,gemini,bank machine එක මගේ PIN උත්සාහයන් තවදුරටත් පිළිගන්නේ නැත්නම් මම මොකද කරන්නේ?,sinhala,0.78125,False,0.9061696
539,I'v exhausted all the of times I can try my PIN,gemini,මම PIN එක ගහන්න පුළුවන් උපරිම වාර ගණනම උත්සාහ කරලා ඉවරයි,sinhala,0.9347826086956522,False,0.84281033
579,Can you help my fix my contactless?,gemini,මගේ contactless පහසුකම හදාගන්න උදව් කරන්න පුළුවන්ද?,sinhala,0.75,False,0.8637248
619,Will topping up by transfer lead to a charge on my account?,gemini,transfer එකක් මගින් top up කිරීම නිසා මගේ account එකට fee එකක් කපා හැරීමක් සිදුවෙයිද?,sinhala,0.6714285714285714,False,0.8823067
628,Will I be charged for a SEPA transfer?,gemini,SEPA transfer එකක් සඳහා මගෙන් fee එකක් අය කරයිද?,sinhala,0.6153846153846154,False,0.90825284
659,"I topped up by card a while ago and it's still pending, surely it should be done by now?",gemini,"මම ටික වේලාවකට පෙර card එකෙන් top up කළා, ඒත් තාමත් pending, දැන්වත් මේක ඉවර වෙන්න ඕනේ නේද?",sinhala,0.7746478873239436,False,0.85216475
661,top up did not complete,gemini,top up එක සම්පූර්ණ වුණේ නැහැ,sinhala,0.782608695652174,False,0.95728636
699,Can I cancel a transfer if is already processed?,gemini,"transfer එකක් දැනටමත් process කරලා නම්, මට ඒක cancel කරන්න පුළුවන්ද?",sinhala,0.625,False,0.90025073
736,Tell me if there are any top-up limits?,gemini,top-up limits මොනවා හරි තියෙනවද කියලා කියන්න?,sinhala,0.7027027027027027,False,0.8850193
739,Can I top-up as much as I want?,gemini,මට ඕන තරම් මුදලක් top-up කරන්න පුළුවන්ද?,sinhala,0.84375,False,0.8100437
746,Do you have a top-up limit?,gemini,ඔබට top-up limit එකක් තියෙනවද?,sinhala,0.5833333333333334,False,0.905329
765,The amount of cash I received was incorrect,gemini,මට ලැබුණු මුදල් ප්‍රමාණය වැරදියයි,sinhala,1.0,False,0.9218348
779,"I tried to get Rs 100,000 but I just got Rs 20,000",gemini,"මම රුපියල් 100,000ක් ගන්න උත්සාහ කළත් ලැබුණේ රුපියල් 20,000යි",sinhala,1.0,False,0.9343829
792,I didn't receive all the cash I asked for,gemini,මම ඉල්ලපු මුදල් ප්‍රමාණයම මට ලැබුණේ නැහැ,sinhala,1.0,False,0.89566433
801,I was charged a fee after using my card and I shouldn't have been.,gemini,"මගේ card එක භාවිතා කිරීමෙන් පසු මගෙන් fee එකක් අය කරලා තිබුණා, ඒත් එහෙම අය කරන්න විදිහක් නැහැ.",sinhala,0.9066666666666666,False,0.7538671
819,Why would I be charged a fee for card payment?,gemini,card payment එකක් සඳහා මගෙන් fee එකක් අය කරන්නේ ඇයි?,sinhala,0.6666666666666666,False,0.8564848
859,I sent money.  They haven't received it.,gemini,මම සල්ලි යැව්වා. ඒත් ඔවුන්ට ලැබී නැහැ.,sinhala,1.0,False,0.93114185
864,Where is the transaction I made to a friend?,gemini,මම යාළුවෙකුට කළ transaction එක තියෙන්නේ කොහොමද?,sinhala,0.725,False,0.79482543
899,How can I use American Express to add money to my account?,gemini,මගේ account එකට සල්ලි add කරන්න මට American Express භාවිතා කරන්නේ කොහොමද?,sinhala,0.5901639344262295,False,0.89188075
923,Is there an option to have a virtual card?,gemini,virtual card එකක් ලබා ගැනීමට ක්‍රමයක් තියෙනවද?,sinhala,0.7105263157894737,False,0.83543277
935,Is this where I order a virtual card?,gemini,virtual card එකක් ඕඩර් කරන්නේ මෙතනින්ද?,sinhala,0.6666666666666666,False,0.8731288
939,Where can I order a virtual card?,gemini,මට virtual card එකක් ඕඩර් කරන්න පුළුවන් කොතනින්ද?,sinhala,0.7317073170731707,False,0.9064323
979,"I am traveling to Germany, Will I be able to use my card there?",gemini,"මම ජර්මනියට සංචාරය කරනවා, මට එහේදී මගේ card එක භාවිතා කරන්න පුළුවන් වෙයිද?",sinhala,0.9333333333333333,False,0.8401949
1019,I went to top up and it is no longer there.  Was it sent back?,gemini,මම top up කරන්න ගියත් දැන් ඒක එතන නැහැ. ඒක ආපසු යවා තිබේද?,sinhala,0.8863636363636364,False,0.8502758
1027,The app reverted my action when I topped up.,gemini,මම top up කළ විට app එක මගේ ක්‍රියාව ආපසු හැරෙව්වා.,sinhala,0.7948717948717948,False,0.86960906
