id,image_path,primary_language,scripts,condition,ground_truth
0020,screenshots/augmented/synthetic_bank_0020_lowres.png,English,Latin,low-resolution,"22:30
4G
Nova Mobile Banking
Secure transaction centre
URGENT
GBP 525.34
Freeze your stolen card immediately.
Date & time
18 Jan 2024 • 03:04
Reference
NMB-2401-969160
Error code
JGM-520
Issue
Card stolen
Freeze card
Back to activity"
0021,screenshots/synthetic_bank_0021.png,English,Latin,clean,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 957.33
Your transfer is still being processed.
Date & time
23 Jul 2024 • 01:51
Reference
NMB-2407-915141
Error code
XFE-598
Issue
Transfer pending
Get help
Back to activity"
0021,screenshots/augmented/synthetic_bank_0021_blur.png,English,Latin,blur,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 957.33
Your transfer is still being processed.
Date & time
23 Jul 2024 • 01:51
Reference
NMB-2407-915141
Error code
XFE-598
Issue
Transfer pending
Get help
Back to activity"
0021,screenshots/augmented/synthetic_bank_0021_rot.png,English,Latin,rotation,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 957.33
Your transfer is still being processed.
Date & time
23 Jul 2024 • 01:51
Reference
NMB-2407-915141
Error code
XFE-598
Issue
Transfer pending
Get help
Back to activity"
0021,screenshots/augmented/synthetic_bank_0021_lowres.png,English,Latin,low-resolution,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 957.33
Your transfer is still being processed.
Date & time
23 Jul 2024 • 01:51
Reference
NMB-2407-915141
Error code
XFE-598
Issue
Transfer pending
Get help
Back to activity"
0022,screenshots/synthetic_bank_0022.png,Sinhala,Sinhala,clean,"14:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,360.37
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
26 Jan 2026 • 23:35
Reference
NMB-2601-324330
Error code
OTL-740
Issue
Balance not updated
Get help
Back to activity"
0022,screenshots/augmented/synthetic_bank_0022_blur.png,Sinhala,Sinhala,blur,"14:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,360.37
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
26 Jan 2026 • 23:35
Reference
NMB-2601-324330
Error code
OTL-740
Issue
Balance not updated
Get help
Back to activity"
0022,screenshots/augmented/synthetic_bank_0022_rot.png,Sinhala,Sinhala,rotation,"14:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,360.37
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
26 Jan 2026 • 23:35
Reference
NMB-2601-324330
Error code
OTL-740
Issue
Balance not updated
Get help
Back to activity"
0022,screenshots/augmented/synthetic_bank_0022_lowres.png,Sinhala,Sinhala,low-resolution,"14:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,360.37
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
26 Jan 2026 • 23:35
Reference
NMB-2601-324330
Error code
OTL-740
Issue
Balance not updated
Get help
Back to activity"
0023,screenshots/synthetic_bank_0023.png,Singlish,Latin,clean,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 1,079.39
Salli ganna transaction eka fail una.
Date & time
28 Oct 2025 • 00:44
Reference
NMB-2510-787776
Error code
PKB-846
Issue
Cash withdrawal failure
Get help
Back to activity"
0023,screenshots/augmented/synthetic_bank_0023_blur.png,Singlish,Latin,blur,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 1,079.39
Salli ganna transaction eka fail una.
Date & time
28 Oct 2025 • 00:44
Reference
NMB-2510-787776
Error code
PKB-846
Issue
Cash withdrawal failure
Get help
Back to activity"
0023,screenshots/augmented/synthetic_bank_0023_rot.png,Singlish,Latin,rotation,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 1,079.39
Salli ganna transaction eka fail una.
Date & time
28 Oct 2025 • 00:44
Reference
NMB-2510-787776
Error code
PKB-846
Issue
Cash withdrawal failure
Get help
Back to activity"
0023,screenshots/augmented/synthetic_bank_0023_lowres.png,Singlish,Latin,low-resolution,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 1,079.39
Salli ganna transaction eka fail una.
Date & time
28 Oct 2025 • 00:44
Reference
NMB-2510-787776
Error code
PKB-846
Issue
Cash withdrawal failure
Get help
Back to activity"
0024,screenshots/synthetic_bank_0024.png,Mixed-language,Latin,clean,"20:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,053.03
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
09 May 2024 • 03:27
Reference
NMB-2405-862048
Error code
UMB-926
Issue
Unauthorized transaction
Secure account
Back to activity"
0024,screenshots/augmented/synthetic_bank_0024_blur.png,Mixed-language,Latin,blur,"20:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,053.03
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
09 May 2024 • 03:27
Reference
NMB-2405-862048
Error code
UMB-926
Issue
Unauthorized transaction
Secure account
Back to activity"
0024,screenshots/augmented/synthetic_bank_0024_rot.png,Mixed-language,Latin,rotation,"20:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,053.03
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
09 May 2024 • 03:27
Reference
NMB-2405-862048
Error code
UMB-926
Issue
Unauthorized transaction
Secure account
Back to activity"
0024,screenshots/augmented/synthetic_bank_0024_lowres.png,Mixed-language,Latin,low-resolution,"20:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,053.03
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
09 May 2024 • 03:27
Reference
NMB-2405-862048
Error code
UMB-926
Issue
Unauthorized transaction
Secure account
Back to activity"
0025,screenshots/synthetic_bank_0025.png,Sinhala,Sinhala,clean,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
SGD 766.09
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
05 Aug 2025 • 01:24
Reference
NMB-2508-612954
Error code
YVZ-991
Issue
Card payment declined
Get help
Back to activity"
0025,screenshots/augmented/synthetic_bank_0025_blur.png,Sinhala,Sinhala,blur,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
SGD 766.09
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
05 Aug 2025 • 01:24
Reference
NMB-2508-612954
Error code
YVZ-991
Issue
Card payment declined
Get help
Back to activity"
0025,screenshots/augmented/synthetic_bank_0025_rot.png,Sinhala,Sinhala,rotation,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
SGD 766.09
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
05 Aug 2025 • 01:24
Reference
NMB-2508-612954
Error code
YVZ-991
Issue
Card payment declined
Get help
Back to activity"
0025,screenshots/augmented/synthetic_bank_0025_lowres.png,Sinhala,Sinhala,low-resolution,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
SGD 766.09
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
05 Aug 2025 • 01:24
Reference
NMB-2508-612954
Error code
YVZ-991
Issue
Card payment declined
Get help
Back to activity"
0026,screenshots/synthetic_bank_0026.png,English,Latin,clean,"17:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,201.46
The new beneficiary could not be added.
Date & time
31 Jan 2025 • 01:37
Reference
NMB-2501-262282
Error code
TPQ-538
Issue
Beneficiary not added
Get help
Back to activity"
0026,screenshots/augmented/synthetic_bank_0026_blur.png,English,Latin,blur,"17:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,201.46
The new beneficiary could not be added.
Date & time
31 Jan 2025 • 01:37
Reference
NMB-2501-262282
Error code
TPQ-538
Issue
Beneficiary not added
Get help
Back to activity"
0026,screenshots/augmented/synthetic_bank_0026_rot.png,English,Latin,rotation,"17:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,201.46
The new beneficiary could not be added.
Date & time
31 Jan 2025 • 01:37
Reference
NMB-2501-262282
Error code
TPQ-538
Issue
Beneficiary not added
Get help
Back to activity"
0026,screenshots/augmented/synthetic_bank_0026_lowres.png,English,Latin,low-resolution,"17:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,201.46
The new beneficiary could not be added.
Date & time
31 Jan 2025 • 01:37
Reference
NMB-2501-262282
Error code
TPQ-538
Issue
Beneficiary not added
Get help
Back to activity"
0027,screenshots/synthetic_bank_0027.png,Tanglish,Latin,clean,"13:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 567.50
Account-la debit aachu, cash kidaikala.
Date & time
01 Aug 2024 • 11:56
Reference
NMB-2408-844895
Error code
UBJ-465
Issue
Cash not received
Get help
Back to activity"
0027,screenshots/augmented/synthetic_bank_0027_blur.png,Tanglish,Latin,blur,"13:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 567.50
Account-la debit aachu, cash kidaikala.
Date & time
01 Aug 2024 • 11:56
Reference
NMB-2408-844895
Error code
UBJ-465
Issue
Cash not received
Get help
Back to activity"
0027,screenshots/augmented/synthetic_bank_0027_rot.png,Tanglish,Latin,rotation,"13:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 567.50
Account-la debit aachu, cash kidaikala.
Date & time
01 Aug 2024 • 11:56
Reference
NMB-2408-844895
Error code
UBJ-465
Issue
Cash not received
Get help
Back to activity"
0027,screenshots/augmented/synthetic_bank_0027_lowres.png,Tanglish,Latin,low-resolution,"13:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 567.50
Account-la debit aachu, cash kidaikala.
Date & time
01 Aug 2024 • 11:56
Reference
NMB-2408-844895
Error code
UBJ-465
Issue
Cash not received
Get help
Back to activity"
0028,screenshots/synthetic_bank_0028.png,Singlish,Latin,clean,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,202.09
Beneficiary add karanna bari una.
Date & time
12 Jun 2025 • 05:09
Reference
NMB-2506-570220
Error code
KNK-403
Issue
Beneficiary not added
Get help
Back to activity"
0028,screenshots/augmented/synthetic_bank_0028_blur.png,Singlish,Latin,blur,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,202.09
Beneficiary add karanna bari una.
Date & time
12 Jun 2025 • 05:09
Reference
NMB-2506-570220
Error code
KNK-403
Issue
Beneficiary not added
Get help
Back to activity"
0028,screenshots/augmented/synthetic_bank_0028_rot.png,Singlish,Latin,rotation,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,202.09
Beneficiary add karanna bari una.
Date & time
12 Jun 2025 • 05:09
Reference
NMB-2506-570220
Error code
KNK-403
Issue
Beneficiary not added
Get help
Back to activity"
0028,screenshots/augmented/synthetic_bank_0028_lowres.png,Singlish,Latin,low-resolution,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 2,202.09
Beneficiary add karanna bari una.
Date & time
12 Jun 2025 • 05:09
Reference
NMB-2506-570220
Error code
KNK-403
Issue
Beneficiary not added
Get help
Back to activity"
0029,screenshots/synthetic_bank_0029.png,Mixed-language,Latin,clean,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 1,788.45
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
28 Jan 2024 • 05:57
Reference
NMB-2401-113073
Error code
MKA-235
Issue
Duplicate transaction
Get help
Back to activity"
0029,screenshots/augmented/synthetic_bank_0029_blur.png,Mixed-language,Latin,blur,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 1,788.45
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
28 Jan 2024 • 05:57
Reference
NMB-2401-113073
Error code
MKA-235
Issue
Duplicate transaction
Get help
Back to activity"
0029,screenshots/augmented/synthetic_bank_0029_rot.png,Mixed-language,Latin,rotation,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 1,788.45
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
28 Jan 2024 • 05:57
Reference
NMB-2401-113073
Error code
MKA-235
Issue
Duplicate transaction
Get help
Back to activity"
0029,screenshots/augmented/synthetic_bank_0029_lowres.png,Mixed-language,Latin,low-resolution,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 1,788.45
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
28 Jan 2024 • 05:57
Reference
NMB-2401-113073
Error code
MKA-235
Issue
Duplicate transaction
Get help
Back to activity"
0030,screenshots/synthetic_bank_0030.png,English,Latin,clean,"21:10
4G
Nova Mobile Banking
Secure transaction centre
WAITING
USD 917.87
The verification code has not arrived.
Date & time
04 May 2024 • 08:32
Reference
NMB-2405-535934
Error code
KZC-910
Issue
OTP not received
Get help
Back to activity"
0030,screenshots/augmented/synthetic_bank_0030_blur.png,English,Latin,blur,"21:10
4G
Nova Mobile Banking
Secure transaction centre
WAITING
USD 917.87
The verification code has not arrived.
Date & time
04 May 2024 • 08:32
Reference
NMB-2405-535934
Error code
KZC-910
Issue
OTP not received
Get help
Back to activity"
0030,screenshots/augmented/synthetic_bank_0030_rot.png,English,Latin,rotation,"21:10
4G
Nova Mobile Banking
Secure transaction centre
WAITING
USD 917.87
The verification code has not arrived.
Date & time
04 May 2024 • 08:32
Reference
NMB-2405-535934
Error code
KZC-910
Issue
OTP not received
Get help
Back to activity"
0030,screenshots/augmented/synthetic_bank_0030_lowres.png,English,Latin,low-resolution,"21:10
4G
Nova Mobile Banking
Secure transaction centre
WAITING
USD 917.87
The verification code has not arrived.
Date & time
04 May 2024 • 08:32
Reference
NMB-2405-535934
Error code
KZC-910
Issue
OTP not received
Get help
Back to activity"
0031,screenshots/synthetic_bank_0031.png,Sinhala,Sinhala,clean,"10:00
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 2,416.88
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
25 Apr 2026 • 07:58
Reference
NMB-2604-166081
Error code
VVP-544
Issue
Balance not updated
Get help
Back to activity"
0031,screenshots/augmented/synthetic_bank_0031_blur.png,Sinhala,Sinhala,blur,"10:00
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 2,416.88
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
25 Apr 2026 • 07:58
Reference
NMB-2604-166081
Error code
VVP-544
Issue
Balance not updated
Get help
Back to activity"
0031,screenshots/augmented/synthetic_bank_0031_rot.png,Sinhala,Sinhala,rotation,"10:00
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 2,416.88
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
25 Apr 2026 • 07:58
Reference
NMB-2604-166081
Error code
VVP-544
Issue
Balance not updated
Get help
Back to activity"
0031,screenshots/augmented/synthetic_bank_0031_lowres.png,Sinhala,Sinhala,low-resolution,"10:00
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 2,416.88
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
25 Apr 2026 • 07:58
Reference
NMB-2604-166081
Error code
VVP-544
Issue
Balance not updated
Get help
Back to activity"
0032,screenshots/synthetic_bank_0032.png,Tamil,Tamil,clean,"13:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 1,245.44
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
07 Nov 2025 • 02:57
Reference
NMB-2511-583338
Error code
TSM-699
Issue
Duplicate transaction
Get help
Back to activity"
0032,screenshots/augmented/synthetic_bank_0032_blur.png,Tamil,Tamil,blur,"13:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 1,245.44
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
07 Nov 2025 • 02:57
Reference
NMB-2511-583338
Error code
TSM-699
Issue
Duplicate transaction
Get help
Back to activity"
0032,screenshots/augmented/synthetic_bank_0032_rot.png,Tamil,Tamil,rotation,"13:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 1,245.44
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
07 Nov 2025 • 02:57
Reference
NMB-2511-583338
Error code
TSM-699
Issue
Duplicate transaction
Get help
Back to activity"
0032,screenshots/augmented/synthetic_bank_0032_lowres.png,Tamil,Tamil,low-resolution,"13:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 1,245.44
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
07 Nov 2025 • 02:57
Reference
NMB-2511-583338
Error code
TSM-699
Issue
Duplicate transaction
Get help
Back to activity"
