id,split,text_en,category,sentiment_v5,priority,sentiment_v6
356,train,What will my exchange rate be?,exchange_rate,Neutral,Low,Neutral
357,train,how do you get exchange rates,exchange_rate,Neutral,Low,Neutral
358,train,What exchange rates do you use?,exchange_rate,Neutral,Low,Neutral
359,train,How will I know what the exchange rate is?,exchange_rate,Neutral,Low,Neutral
360,train,What factors effect the exchange rate?,exchange_rate,Neutral,Low,Neutral
361,train,Where does the exchange rate stand right now?,exchange_rate,Neutral,Low,Neutral
362,train,I'd like to know what the foreign exchange rate will be.,exchange_rate,Neutral,Low,Neutral
363,train,Does the exchange rate change?,exchange_rate,Neutral,Low,Neutral
364,train,How do your exchange rates factor in?,exchange_rate,Neutral,Low,Neutral
365,train,Will I know which exchange rate I will get?,exchange_rate,Neutral,Low,Neutral
366,train,How do I know what the exchange rate will be when I make an exchange.,exchange_rate,Neutral,Low,Neutral
367,train,Is the exchange rate the same on weekends as the weekdays?,exchange_rate,Neutral,Low,Neutral
368,train,How do you do exchanges?,exchange_rate,Neutral,Low,Neutral
369,train,On what do you base your exchange rates?,exchange_rate,Neutral,Low,Neutral
370,train,How do you come up with your exchange rate,exchange_rate,Neutral,Low,Neutral
371,train,What factors determine your exchange rate?,exchange_rate,Neutral,Low,Neutral
372,train,How are the exchange rates determined?,exchange_rate,Neutral,Low,Neutral
373,train,I would like to know what your exchange rates are.,exchange_rate,Neutral,Low,Neutral
374,train,Is the exchange rate current?,exchange_rate,Neutral,Low,Neutral
375,train,What are the exchange rates?,exchange_rate,Neutral,Low,Neutral
376,train,How much are the rates of exchange?,exchange_rate,Neutral,Low,Neutral
377,train,How do you decide what your exchange rates are?,exchange_rate,Neutral,Low,Neutral
378,train,Your exchange rates are coming from where?,exchange_rate,Neutral,Low,Neutral
379,train,Is there a specific source that the exchange rate for the transfer I'm planning on making is pulled from?,exchange_rate,Neutral,Low,Neutral
380,train,How are the exchange rates for transfers calculated?,exchange_rate,Neutral,Low,Neutral
381,train,How do I know how much money I will have when I travel abroad?,exchange_rate,Neutral,Low,Neutral
382,train,How do you do currency exchanges?,exchange_rate,Neutral,Low,Neutral
383,train,Can you explain your exchange rates basis?,exchange_rate,Neutral,Low,Neutral
384,train,How did you guys get your exchange rate?,exchange_rate,Neutral,Low,Neutral
385,train,Can you tell me your exchange rates?,exchange_rate,Neutral,Low,Neutral
386,train,Could you tell me what your exchange rates are?,exchange_rate,Neutral,Low,Neutral
387,train,Does this app have the same exchange rate as third parties?,exchange_rate,Neutral,Low,Neutral
388,train,what are your exchange rates at?,exchange_rate,Neutral,Low,Neutral
389,train,How is the current exchange rate?,exchange_rate,Neutral,Low,Neutral
390,train,What is the system for determining the exchange rate?,exchange_rate,Neutral,Low,Neutral
391,train,I am travelling and I was wondering what your exchange rates are,exchange_rate,Neutral,Low,Neutral
392,train,How can I tell what foreign exchange rate I will get?,exchange_rate,Neutral,Low,Neutral
393,train,Tell me your opinion on the exchange rate.,exchange_rate,Neutral,Low,Neutral
394,train,I'd like to know what you guys look at to decide an exchange rate,exchange_rate,Neutral,Low,Neutral
395,train,How does the exchange rate work on this app?,exchange_rate,Neutral,Low,Neutral
396,train,where do you find your exchange rates?,exchange_rate,Neutral,Low,Neutral
397,train,I want to know your exchange rates.,exchange_rate,Neutral,Low,Neutral
398,train,What exchange rate is it?,exchange_rate,Neutral,Low,Neutral
399,train,What is the source of your exchange rates?,exchange_rate,Neutral,Low,Neutral
400,train,i need to know about exchange rates,exchange_rate,Neutral,Low,Neutral
401,train,Where do you get those exchange rates?,exchange_rate,Neutral,Low,Neutral
402,train,How do you determine the exchange rate?,exchange_rate,Neutral,Low,Neutral
403,train,What foreign exchange rate will I get?,exchange_rate,Neutral,Low,Neutral
404,train,"Last Saturday, I was charged extra for the exchange rate on my payment. Is something wrong?",card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
405,train,"Hi, I am disappointed to see such a bad exchange rate and hope you can assist me. Would you be able to confirm the official interbank exchange rate for me?",card_payment_wrong_exchange_rate,Negative,Medium,Negative
406,train,I think the currency exchange that's been applied is wrong.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
407,train,The exchange rate I was charged for a purchase was not right.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
408,train,Can you please explain why the exchange rate for the item I bought is wrong?,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
409,train,I think something went wrong with my exchange between LKR and USD. I was overcharged during the swap.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
410,train,My payment has an incorrect exchange rate.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
411,train,my exchange rate looks wrong for my last payment,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
412,train,The exchange rate you are using is bad.This can't be the official interbank exchange rate.,card_payment_wrong_exchange_rate,Neutral,Medium,Negative
413,train,I was charged the wing amount for an item.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
414,train,the exchange rate on my payment was wrong,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
415,train,Why is the exchange rate terrible?  That can't be close to the actual interbank rate.,card_payment_wrong_exchange_rate,Neutral,Medium,Negative
416,train,An incorrect exchange rate was applied to an item I bought.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
417,train,The exchange rate was incorrect for an item I bought.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
418,train,The exchange rate on my payment doesn't look right,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
419,train,"I just saw the exchange rate you use, but it's so bad that I can't believe that it's the official interbank exchange rate! Is this truly the official interbank exchange rate?",card_payment_wrong_exchange_rate,Negative,Medium,Negative
420,train,This exchange rate you use is awful! Please tell me this is a mistake and not the official interbank exchange rate!,card_payment_wrong_exchange_rate,Negative,Medium,Negative
421,train,After purchasing an item I noticed the exchange rate was incorrect.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
422,train,The amount of exchange was not correct for the item i bought.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
423,train,The exchange rate from my card payment isn't right.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
424,train,My exchange rate isn't correct.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
425,train,Why was the exchange rate so wrong when I bought something!,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
426,train,My exchange rate was wrong for an Item I bought!,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
427,train,I was using a foreign currecy to make a payment and the applied the wrong rate.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
428,train,The exchange rate was incorrect for this item I bought.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
429,train,I purchased something overseas and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
430,train,The exchange rate is incorrect for my payment.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
431,train,The item i bought exchanged rate was incorrect.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
432,train,I'm on holiday and I noticed a different amount for exchange rate.  Can you explain?,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
433,train,I bought something in another country but the exchange rate is wrong,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
434,train,I bought an item and the exchange rate was wrong.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
435,train,Exchange rate for my card payment is wrong,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
436,train,the exchange rate at which my card payment is at is wrong,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
437,train,There was a problem with the exchange rate on a purchase.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
438,train,"I recently purchased something, and the exchange rate was wrong.",card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
439,train,What if there is an error on the exchange rate?,card_payment_wrong_exchange_rate,Neutral,Low,Neutral
440,train,Why is my exchange rate wrong?,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
441,train,Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
442,train,I used foreign currency to buy something and I think the rate applied is incorrect.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
443,train,This exchange rate on my purchase is wrong.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
444,train,Why is your exchange rate so bad?,card_payment_wrong_exchange_rate,Neutral,Medium,Negative
445,train,The exchange rate looks wrong on a holiday purchase,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
446,train,"I purchased something abroad, and the exchange rate that was applied was wrong.",card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
447,train,I bought something and I take issue with the exchange rate applied.,card_payment_wrong_exchange_rate,Neutral,Medium,Negative
448,train,I think there has been a mistake on my exchange rate for this purchase.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
449,train,You did not give me the correct exchange rate for an item that I bought.,card_payment_wrong_exchange_rate,Neutral,Medium,Negative
450,train,I checked on google and the exchange rate you are using is really bad. Can you update it?,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
451,train,"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
452,train,"In regards to my card payment, the exchange rate is incorrect.",card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
453,train,I bough an item and the exchange rate was incorrect.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
454,train,Why did you charge me more for my purchase? It was a foreign currency and you didn't offer market rate,card_payment_wrong_exchange_rate,Neutral,Medium,Negative
455,train,I question today's exchange rate for LKR into USD. I was hoping for a better return.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
456,train,I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
457,train,My currency rate is inaccurate.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
458,train,The currency exchange rate was wrong for a purchase I made.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
459,train,I purchased something abroad and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
460,train,Your exchange rate was off.  I was charged extra on my payment that I made last Saturday.,card_payment_wrong_exchange_rate,Neutral,Medium,Neutral
