row_index,text_en,text_singlish,category,sentiment,priority
240,Can I add a card back to the app?,card ekak ayet app ekata danna puluvanda?,card_linking,Neutral,Low
241,What if I want to add a card I already have to the app?,mama langa danatamat tiyena card ekak app ekata danna one nam mokada karanne?,card_linking,Neutral,Low
242,"I recently reported my card as missing/lost, and I just found it. Can I still use it?","mama metakadi card eka nati/horakam kiyala kivva, dan eka hambuna. eka tamat pavichchi karanna puluvanda?",card_linking,Neutral,Low
243,"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.","mage card eka ayet activate karala denna puluvanda, eka hoyaganna bari vunat eka tibune mage jacket pokat eke.",card_linking,Neutral,Low
244,Is there a way to link cards if I have one of yours?,mama langa oyalage card ekak tiyenavanam eka link karanna vidiyak tiyenavada?,card_linking,Neutral,Low
245,If my card was lost or stolen can I re-link it?,mage card eka nati vunot ho horakam unot eka ayet link karanna puluvanda?,card_linking,Neutral,Low
246,How do I link a new card to an existing one?,alut card ekak danatamat tiyena ekakata link karanne kohomada?,card_linking,Neutral,Low
247,How do I link a new payment card?,alut pemant card ekak link karanne kohomada?,card_linking,Neutral,Low
248,I would like to reactivate my card that I previously reported lost. I located the card this morning.,kalin nati kiyala kivva mage card eka ayet activate karanna one. ada ude eka hambuna.,card_linking,Neutral,Low
249,"Card has been received, how will it show up on the app?","card eka labila tiyenava, eka app eke penne kohomada?",card_linking,Neutral,Low
250,Can I re-link a lost card with the app?,nati vuna card ekak app ekata ayet link karanna puluvanda?,card_linking,Neutral,Low
251,What do I do to link my new card?,mage alut card eka link karanna mokada karanne?,card_linking,Neutral,Low
252,Is it possible to link a new card?,alut card ekak link karanna puluvanda?,card_linking,Neutral,Low
253,I deactivated my card but would like to reactivate it.,"mama mage card eka diaktivet kara, et dan ayet activate karanna one.",card_linking,Neutral,Low
254,"I found my card that I thought I had lost, I need to reactive it, please help.","nati vuna kiyala hituva card eka hambuna, eka ayet activate karanna one, udav karannako.",card_linking,Neutral,Low
255,can I link a card of yours I already have?,mama langa danatamat tiyena oyalage card ekak link karanna puluvanda?,card_linking,Neutral,Low
256,Can I put my found card back into the app on my phone?,mage fon eke app ekata hambuna card eka ayet danna puluvanda?,card_linking,Neutral,Low
257,"My card arrived but I need to make it work in the app, how do I do that?","mage card eka ava, et eka app eke vada karavaganna one, eka karanne kohomada?",card_linking,Neutral,Low
258,"I found the card that I thought I lost, and I would like to reactivate it.","nati vuna kiyala hituva card eka hambuna, eka ayet activate karanna one.",card_linking,Neutral,Low
259,I found my card again. Can I put it back into the app?,mage card eka ayet hambuna. eka ayet app ekata danna puluvanda?,card_linking,Neutral,Low
260,I need some help linking my new card.,mage alut card eka link karanna tikak udav one.,card_linking,Neutral,Low
261,help me link my card,mage card eka link karanna udav karanna,card_linking,Neutral,Low
262,How do I link my card in the app.,app eke mage card eka link karanne kohomada.,card_linking,Neutral,Low
263,How do I get my card into the app?,mage card eka app ekata danne kohomada?,card_linking,Neutral,Low
264,I found my card! Can I link it back into the app?,mage card eka hambuna! eka ayet app ekata link karanna puluvanda?,card_linking,Neutral,Low
265,How do I reactivate my card?,mage card eka ayet activate karanne kohomada?,card_linking,Neutral,Low
266,Where do I go to get my new card linked?,mage alut card eka link karaganna mama koheta yanna oneda?,card_linking,Neutral,Low
267,"I thought I lost my card but I found it today, so I would like to reactivate it.","mage card eka nati vuna kiyala hituvat ada eka hambuna, eka ayet activate karanna one.",card_linking,Neutral,Low
268,How do I link the new card that I just got from you guys?,oyalagen dan labuna alut card eka link karanne kohomada?,card_linking,Neutral,Low
269,How can I add a new card?,alut card ekak danne kohomada?,card_linking,Neutral,Low
270,Can you tell me how to get my card on the app?,mage card eka app eke danne kohomada kiyala kiyanna puluvanda?,card_linking,Neutral,Low
271,Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,nati vuna kiyala hituvat ada ude jacket ekedi hambuna card eka ayet activate karanna puluvanda?,card_linking,Neutral,Low
272,How do I make my card appear on the app?,mage card eka app eke penna hadanne kohomada?,card_linking,Neutral,Low
273,How do I link the new card?,alut card eka link karanne kohomada?,card_linking,Neutral,Low
274,Where in the app do I link a new card?,app eke koheda alut card ekak link karanne?,card_linking,Neutral,Low
275,How do I add my card to the app once I get it?,mata card eka labunama app ekata danne kohomada?,card_linking,Neutral,Low
276,Can I link your physical card,oyalage fisikal card eka link karanna puluvanda,card_linking,Neutral,Low
277,How do I activate and link my new card?,mage alut card eka activate karala link karanne kohomada?,card_linking,Neutral,Low
278,"I got a card, how do I get it in the app?","mata card ekak labuna, eka app eke danne kohomada?",card_linking,Neutral,Low
279,I received my new card.  Where is it in the app?,mata alut card eka labuna. eka app eke koheda tiyenne?,card_linking,Neutral,Low
280,"I found my card, how can I use it again?","mage card eka hambuna, ayet pavichchi karanne kohomada?",card_linking,Neutral,Low
281,"I just received a new card, where do I go to link it to my account?","dan tamayi alut card eka labune, eka mage ginumata link karanna mama koheta yanna oneda?",card_linking,Neutral,Low
282,"found card, how to put it back in app","card eka hambuna, app ekata ayet danne kohomada",card_linking,Neutral,Low
283,How do I see my card in the app?,mage card eka app eke balanne kohomada?,card_linking,Neutral,Low
284,"The card I thought I lost was in my jacket pocket this morning, so can I reactivate that?","nati vuna kiyala hituva card eka tibune ada ude jacket pokat eke, itin eka ayet activate karanna puluvanda?",card_linking,Neutral,Low
285,I don't see my card anywhere in the app.,mage card eka app eke kohevat penne naa.,card_linking,Neutral,Low
286,"I received my card, how do I get it to work in the app?","mata card eka labuna, eka app eke vada karavaganne kohomada?",card_linking,Neutral,Low
287,What do I do if I already had a card with you guys?,mama langa danatamat oyalage card ekak tibunot mokada karanne?,card_linking,Neutral,Low
288,if i found a lost card can i put it back in app,nati vuna card ekak hambunot eka ayet app ekata danna puluvanda,card_linking,Neutral,Low
289,I have a card that was deactivated can I reactivate it?,"mama langa diaktivet vuna card ekak tiyenava, eka ayet activate karanna puluvanda?",card_linking,Neutral,Low
290,"My new card isn't in my app, how do I get it in there?","mage alut card eka mage app eke naa, eka etanata danne kohomada?",card_linking,Neutral,Low
291,Help me access the card I already got so I can information from it.,mama langa danatamat tiyena card eke vistara balaganna puluvan venna udav karanna.,card_linking,Neutral,Low
292,What is my money worth in other countries?,mage salli vena rataval vala agaya mokakda?,exchange_rate,Neutral,Low
293,Will my money be of equal value when I travel abroad?,mama videshayakata giyama mage sallivala agaya ekama vidihatada inne?,exchange_rate,Neutral,Low
294,Do you know the rate of exchange?,exchange rate eka oyalata dannavada?,exchange_rate,Neutral,Low
295,What foreign exchange rate will I get on weekdays and on the weekends?,satiye davasvalata saha sati anteta mata labena exchange rate eka mokakda?,exchange_rate,Neutral,Low
296,What is the exchange looking like?,exchange rate eka dan kohomada?,exchange_rate,Neutral,Low
297,How is the exchange rate doing?,exchange rate eka dan kohomada?,exchange_rate,Neutral,Low
298,I would like to know how exchange rates are calculated when transferring funds.,salli transfar karaddi exchange rate eka gananaya karanne kohomada kiyala danaganna one.,exchange_rate,Neutral,Low
299,I would like to know what exchange rates you use?,oyala pavichchi karana exchange rate eka mokakda kiyala danaganna one.,exchange_rate,Neutral,Low
300,"If I need to cash foreign transfers, how does that work?",mama videsha transfar ekak kesh karaganna one nam eka vada karanne kohomada?,exchange_rate,Neutral,Low
301,Do you know what your exchange rates are?,oyalage exchange rate eka mokakda kiyala oyalata dannavada?,exchange_rate,Neutral,Low
302,How do I know what exchange rate I will get?,mata labena exchange rate eka mokakda kiyala danaganne kohomada?,exchange_rate,Neutral,Low
303,What are you exchange rates?,oyalage exchange rate eka mokakda?,exchange_rate,Neutral,Low
304,Do you have the best exchange rate?,oyala langa tiyenne hondama exchange rate ekada?,exchange_rate,Neutral,Low
305,Where can I find your exchange rates?,oyalage exchange rate eka kohen hoyaganne?,exchange_rate,Neutral,Low
306,Your exchange rates come from where?,oyalage exchange rate eka enne kohenda?,exchange_rate,Neutral,Low
307,I need to know what your exchange rates are.,oyalage exchange rate eka mokakda kiyala danaganna one.,exchange_rate,Neutral,Low
308,What's the process for exchanges?,exchange karanna tiyena kramaya mokakda?,exchange_rate,Neutral,Low
309,What do you think of the exchange rate?,exchange rate eka gana oyala hitanne mokakda?,exchange_rate,Neutral,Low
310,How are exchange rates calculated at this bank?,me bankuve exchange rate eka gananaya karanne kohomada?,exchange_rate,Neutral,Low
311,What do you use to figure out the exchange rate for the card?,card ekata exchange rate eka hadaganna oyala pavichchi karanne mokakda?,exchange_rate,Neutral,Low
312,What's the foreign exchange rate I will receive?,mata labena videsha exchange rate eka mokakda?,exchange_rate,Neutral,Low
313,I need to know what foreign exchange rate I can get.,mata labenna puluvan videsha exchange rate eka mokakda kiyala danaganna one.,exchange_rate,Neutral,Low
314,What are the current exchange rates?,dan tiyena exchange rate eka mokakda?,exchange_rate,Neutral,Low
315,What exchange rate will I receive?,mata labena exchange rate eka mokakda?,exchange_rate,Neutral,Low
316,What is the basis of your exchange rates?,oyalage exchange rate ekata padanama mokakda?,exchange_rate,Neutral,Low
317,How's the exchange rate?,exchange rate eka kohomada?,exchange_rate,Neutral,Low
318,How do you determine your exchange rates?,oyala exchange rate eka tiranaya karanne kohomada?,exchange_rate,Neutral,Low
319,How do the foreign exchange rates work?,videsha exchange rate eka vada karanne kohomada?,exchange_rate,Neutral,Low
320,Where are you getting your exchange rates from?,oyala exchange rate eka ganne kohenda?,exchange_rate,Neutral,Low
321,How is the exchange rate calculated?,exchange rate eka gananaya karanne kohomada?,exchange_rate,Neutral,Low
322,I'm interested in what your exchange rates are based on.,oyalage exchange rate ekata padanama mokakda kiyala danaganna one.,exchange_rate,Neutral,Low
323,How do you decide what the exchange rates are?,exchange rate eka mokakda kiyala oyala tiranaya karanne kohomada?,exchange_rate,Neutral,Low
