row_index,text,category,sentiment_existing,priority_existing,vader_compound,negativity_score,positive_flag,suggested_sentiment,suggested_priority,priority_content_support,has_urgent_cue,strong_neg_hits,urgent_hits
242,"I recently reported my card as missing/lost, and I just found it. Can I still use it?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
243,"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",card_linking,Neutral,Low,0.166,0.0,False,Neutral,Low,False,False,,
244,Is there a way to link cards if I have one of yours?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
245,If my card was lost or stolen can I re-link it?,card_linking,Neutral,Low,-0.67,3.9,False,Mildly Negative,Low,True,True,,stolen
246,How do I link a new card to an existing one?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
247,How do I link a new payment card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
248,I would like to reactivate my card that I previously reported lost. I located the card this morning.,card_linking,Neutral,Low,0.052,0.0,False,Neutral,Low,False,False,,
249,"Card has been received, how will it show up on the app?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
250,Can I re-link a lost card with the app?,card_linking,Neutral,Low,-0.318,1.6,False,Neutral,Low,False,False,,
251,What do I do to link my new card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
252,Is it possible to link a new card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
253,I deactivated my card but would like to reactivate it.,card_linking,Neutral,Low,0.502,0.0,False,Neutral,Low,False,False,,
254,"I found my card that I thought I had lost, I need to reactive it, please help.",card_linking,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
255,can I link a card of yours I already have?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
256,Can I put my found card back into the app on my phone?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
257,"My card arrived but I need to make it work in the app, how do I do that?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
258,"I found the card that I thought I lost, and I would like to reactivate it.",card_linking,Neutral,Low,0.052,0.0,False,Neutral,Low,False,False,,
259,I found my card again. Can I put it back into the app?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
260,I need some help linking my new card.,card_linking,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
261,help me link my card,card_linking,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
262,How do I link my card in the app.,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
263,How do I get my card into the app?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
264,I found my card! Can I link it back into the app?,card_linking,Neutral,Low,0.0,0.5,False,Neutral,Low,False,False,,
265,How do I reactivate my card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
266,Where do I go to get my new card linked?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
267,"I thought I lost my card but I found it today, so I would like to reactivate it.",card_linking,Neutral,Low,0.458,0.5,False,Neutral,Low,True,True,,lost my card
268,How do I link the new card that I just got from you guys?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
269,How can I add a new card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
270,Can you tell me how to get my card on the app?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
271,Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,card_linking,Neutral,Low,-0.166,0.8,False,Neutral,Low,False,False,,
272,How do I make my card appear on the app?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
273,How do I link the new card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
274,Where in the app do I link a new card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
275,How do I add my card to the app once I get it?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
276,Can I link your physical card,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
277,How do I activate and link my new card?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
278,"I got a card, how do I get it in the app?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
279,I received my new card.  Where is it in the app?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
280,"I found my card, how can I use it again?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
281,"I just received a new card, where do I go to link it to my account?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
282,"found card, how to put it back in app",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
283,How do I see my card in the app?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
284,"The card I thought I lost was in my jacket pocket this morning, so can I reactivate that?",card_linking,Neutral,Low,-0.318,1.6,False,Neutral,Low,False,False,,
285,I don't see my card anywhere in the app.,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
286,"I received my card, how do I get it to work in the app?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
287,What do I do if I already had a card with you guys?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
288,if i found a lost card can i put it back in app,card_linking,Neutral,Low,-0.318,1.6,False,Neutral,Low,False,False,,
289,I have a card that was deactivated can I reactivate it?,card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
290,"My new card isn't in my app, how do I get it in there?",card_linking,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
291,Help me access the card I already got so I can information from it.,card_linking,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
292,What is my money worth in other countries?,exchange_rate,Neutral,Low,0.226,0.0,False,Neutral,Low,False,False,,
293,Will my money be of equal value when I travel abroad?,exchange_rate,Neutral,Low,0.34,0.0,False,Neutral,Low,False,False,,
294,Do you know the rate of exchange?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
295,What foreign exchange rate will I get on weekdays and on the weekends?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
296,What is the exchange looking like?,exchange_rate,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
297,How is the exchange rate doing?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
298,I would like to know how exchange rates are calculated when transferring funds.,exchange_rate,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
299,I would like to know what exchange rates you use?,exchange_rate,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
300,"If I need to cash foreign transfers, how does that work?",exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
301,Do you know what your exchange rates are?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
302,How do I know what exchange rate I will get?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
303,What are you exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
304,Do you have the best exchange rate?,exchange_rate,Neutral,Low,0.637,0.0,False,Neutral,Low,False,False,,
305,Where can I find your exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
306,Your exchange rates come from where?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
307,I need to know what your exchange rates are.,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
308,What's the process for exchanges?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
309,What do you think of the exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
310,How are exchange rates calculated at this bank?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
311,What do you use to figure out the exchange rate for the card?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
312,What's the foreign exchange rate I will receive?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
313,I need to know what foreign exchange rate I can get.,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
314,What are the current exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
315,What exchange rate will I receive?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
316,What is the basis of your exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
317,How's the exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
318,How do you determine your exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
319,How do the foreign exchange rates work?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
320,Where are you getting your exchange rates from?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
321,How is the exchange rate calculated?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
322,I'm interested in what your exchange rates are based on.,exchange_rate,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
323,How do you decide what the exchange rates are?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
324,What is the current exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
325,What is the formula for your exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
326,What method do you use for the exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
327,What are Interbanks current exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
328,from where are coming your exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
329,How do you calculate exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
330,Why is your exchange rate different on different days?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
331,Where can I find the exchange rate for my transfer?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
332,Where can I get your exchange rates from?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
333,How do you find the exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
334,How are exchange rates determined?,exchange_rate,Neutral,Low,0.34,0.0,False,Neutral,Low,False,False,,
335,What value can I get for my currency?,exchange_rate,Neutral,Low,0.34,0.0,False,Neutral,Low,False,False,,
336,Please explain your exchange rate policy.,exchange_rate,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
337,What are your exchange rates calculated from?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
338,What is an exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
339,What is your opinion on the exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
340,What are the exchange rates you assign?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
341,How do you determine exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
342,How are your exchange rates calculated?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
343,How is an exchange rate calculated?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
344,"When exchanging, how much are the rates?",exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
345,What is the exchange rate for EUR?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
346,How can I find your exchange rates?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
347,Could you please tell me your exchange rates?,exchange_rate,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
348,Is there an exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
349,How does the exchange rate work?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
350,What is the present state of the exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
351,How are foreign exchange rates determined?,exchange_rate,Neutral,Low,0.34,0.0,False,Neutral,Low,False,False,,
352,How's the exchange rate looking right now?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
353,Please explain the exchange rates.,exchange_rate,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
354,What is the foreign exchange rate you will apply?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
355,explain the interbank exchange rate,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
356,What will my exchange rate be?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
357,how do you get exchange rates,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
358,What exchange rates do you use?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
359,How will I know what the exchange rate is?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
360,What factors effect the exchange rate?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
361,Where does the exchange rate stand right now?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
362,I'd like to know what the foreign exchange rate will be.,exchange_rate,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
363,Does the exchange rate change?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
364,How do your exchange rates factor in?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
365,Will I know which exchange rate I will get?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
366,How do I know what the exchange rate will be when I make an exchange.,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
367,Is the exchange rate the same on weekends as the weekdays?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
368,How do you do exchanges?,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
369,On what do you base your exchange rates?,exchange_rate,Negative,Medium,0.0,0.0,False,Neutral,Low,False,False,,
370,How do you come up with your exchange rate,exchange_rate,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
